acousticness,album_id,analysis_url,danceability,energy,href,track_id,instrumentalness,loudness,mode,name,track_popularity,preview_url,speechiness,tempo,track_href,uri,valence,images,meditation/relaxation music,release_year
0.967,6BfrisCG3bdjaFT8L3AxDB,https://api.spotify.com/v1/audio-analysis/59kVoiozHEttzpemQFzdnB,0.164,0.00625,https://api.spotify.com/v1/tracks/59kVoiozHEttzpemQFzdnB,59kVoiozHEttzpemQFzdnB,0.638,-31.141,1.0,"Clarinet Concerto No. 1 in E-Flat Major, Op. 1: II. Adagio",15.0,https://p.scdn.co/mp3-preview/229b0683f27c3eaba1930dea7923ea708ea1cfa2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0448,110.208,https://api.spotify.com/v1/tracks/59kVoiozHEttzpemQFzdnB,spotify:track:59kVoiozHEttzpemQFzdnB,0.0679,"[{'height': 635, 'url': 'https://i.scdn.co/image/a59ba63508ce9410887f1df175c10189a9475020', 'width': 640}, {'height': 298, 'url': 'https://i.scdn.co/image/67d3b7de31698f9ac540bf76149eb400e92761ff', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/cdc7ad744f601deceb9c7256eb73c8bb7eb974e6', 'width': 64}]",True,2009
0.728,6eyCZmku2lDD2xDRxjjmux,https://api.spotify.com/v1/audio-analysis/1HIPLL7ZsbkI88X0IcO9Or,0.127,0.094,https://api.spotify.com/v1/tracks/1HIPLL7ZsbkI88X0IcO9Or,1HIPLL7ZsbkI88X0IcO9Or,0.869,-19.259,1.0,"Kalevala Suite, Op. 23: V. The Forging of the Sampo: Allegro moderato",7.0,https://p.scdn.co/mp3-preview/cd27ae3d503a74421f6e13df6ee3993ffcfef238?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0299,77.824,https://api.spotify.com/v1/tracks/1HIPLL7ZsbkI88X0IcO9Or,spotify:track:1HIPLL7ZsbkI88X0IcO9Or,0.035,"[{'height': 635, 'url': 'https://i.scdn.co/image/02a141f06366534e92f3a2e9c1e24f197a1af26d', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/68476b228ea29eba4f84ceaec4e4a251300f0bd5', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/f190b44af511b45f745065eec42c4f0fd2c3d8d9', 'width': 64}]",True,2010
0.914,09rijr9CoM7z4JX8W5pxCe,https://api.spotify.com/v1/audio-analysis/7EYWNZadoNlwX5dNe6UhCR,0.083,0.0984,https://api.spotify.com/v1/tracks/7EYWNZadoNlwX5dNe6UhCR,7EYWNZadoNlwX5dNe6UhCR,0.636,-22.207,1.0,Overtura sinfonica,5.0,https://p.scdn.co/mp3-preview/a961c52dc1446239bb6afcd58836ac0c1e7affd9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0373,53.512,https://api.spotify.com/v1/tracks/7EYWNZadoNlwX5dNe6UhCR,spotify:track:7EYWNZadoNlwX5dNe6UhCR,0.0389,"[{'height': 573, 'url': 'https://i.scdn.co/image/2e132f7a9fa4b97703f545b2ded435f817a49e9b', 'width': 640}, {'height': 269, 'url': 'https://i.scdn.co/image/25fa11c900d00c0fb2477ace0a80e9e993930104', 'width': 300}, {'height': 57, 'url': 'https://i.scdn.co/image/5b9ef5edbb54cb738d7ecdf382f5d62b1850e5f9', 'width': 64}]",True,2007
0.973,1KceLB07MqcIjyQAJzNRMn,https://api.spotify.com/v1/audio-analysis/5hDU03yD35Za2u3ZPJvj6G,0.393,0.14,https://api.spotify.com/v1/tracks/5hDU03yD35Za2u3ZPJvj6G,5hDU03yD35Za2u3ZPJvj6G,0.745,-13.096,1.0,Invocação e ponto,11.0,https://p.scdn.co/mp3-preview/5aea60c08dbf94427798aea03f35a00e131b1b31?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0461,95.07,https://api.spotify.com/v1/tracks/5hDU03yD35Za2u3ZPJvj6G,spotify:track:5hDU03yD35Za2u3ZPJvj6G,0.0983,"[{'height': 640, 'url': 'https://i.scdn.co/image/ba607a494fc43bd4fdecb518eb1416a8002801e0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d1fc896213a8cd18eb1534b13460291d6f27b4b4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1bb165372242537e42de770b66f9f9c4977901c3', 'width': 64}]",True,2005
0.935,0oQdUD9KK2D8xoNXsGNyoB,https://api.spotify.com/v1/audio-analysis/4h6QUr0KzafadVL6bXQjDZ,0.211,0.215,https://api.spotify.com/v1/tracks/4h6QUr0KzafadVL6bXQjDZ,4h6QUr0KzafadVL6bXQjDZ,0.817,-18.624,0.0,Il Guarany (Highlights): Sinfonia,15.0,https://p.scdn.co/mp3-preview/a5639a7f1a1031969b6487d70cbbab07f65176be?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0555,82.579,https://api.spotify.com/v1/tracks/4h6QUr0KzafadVL6bXQjDZ,spotify:track:4h6QUr0KzafadVL6bXQjDZ,0.159,"[{'height': 640, 'url': 'https://i.scdn.co/image/9cb4a8e9ef19fdc9b2253f715d9abb6ed21874f5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f2a6d591a9ec1b42e32127f16e6b943f9865c7b9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/70e5d0f36eda36ec8242a3fa94508e7c6bb4c115', 'width': 64}]",True,1995
0.976,0ySfh2tmu5n4aQMK3X9r71,https://api.spotify.com/v1/audio-analysis/6aEvLbLbGF7cmZbRJ6Lqe8,0.379,0.0665,https://api.spotify.com/v1/tracks/6aEvLbLbGF7cmZbRJ6Lqe8,6aEvLbLbGF7cmZbRJ6Lqe8,0.561,-25.541,1.0,Pianists,3.0,https://p.scdn.co/mp3-preview/9f10bfba6743f4eb2202a0b0f025ac3748aca6f7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0633,101.651,https://api.spotify.com/v1/tracks/6aEvLbLbGF7cmZbRJ6Lqe8,spotify:track:6aEvLbLbGF7cmZbRJ6Lqe8,0.312,"[{'height': 640, 'url': 'https://i.scdn.co/image/2b1dd4af25d27d951b5058f2596f4fd426aed37f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b4f2bdd738259905b30bd966c5f5c2daa422216b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9ce1bff406de6c51e02b0e4113ce2bfff087cd5a', 'width': 64}]",True,2012
0.985,6dldHfYS70BAJw0XOmA6lw,https://api.spotify.com/v1/audio-analysis/6IGRbNqgXIA1F2ZYrCJOVf,0.351,0.157,https://api.spotify.com/v1/tracks/6IGRbNqgXIA1F2ZYrCJOVf,6IGRbNqgXIA1F2ZYrCJOVf,0.892,-20.173,1.0,"Estudio Sobre ""Ulysses em Copacabana""",6.0,https://p.scdn.co/mp3-preview/46ad424e0cb4399a54cb6869a44f061da5a4caa4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0509,75.196,https://api.spotify.com/v1/tracks/6IGRbNqgXIA1F2ZYrCJOVf,spotify:track:6IGRbNqgXIA1F2ZYrCJOVf,0.0647,"[{'height': 640, 'url': 'https://i.scdn.co/image/1bdd5ca3ee9ee3313591cf3791b0942947bb39ae', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/c0246838bf274b31ebfeaa83ffe98aa6da5d8899', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a1f63bf198ac9f14c0dd0039b4331128fefece00', 'width': 64}]",True,2015
0.991,1lLAsuHzB94gEy0MyhOcxs,https://api.spotify.com/v1/audio-analysis/7FCQhz7BwZCq8d9MyBBMJj,0.106,0.0378,https://api.spotify.com/v1/tracks/7FCQhz7BwZCq8d9MyBBMJj,7FCQhz7BwZCq8d9MyBBMJj,0.899,-26.664,1.0,Broken Promises,59.0,https://p.scdn.co/mp3-preview/c26462c6e4a57355a1e7bd8cb4441363209ab90c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0433,70.982,https://api.spotify.com/v1/tracks/7FCQhz7BwZCq8d9MyBBMJj,spotify:track:7FCQhz7BwZCq8d9MyBBMJj,0.146,"[{'height': 640, 'url': 'https://i.scdn.co/image/3f3e5d145b9b199364e0fff9e9081b62697d7c20', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/7a1ba79e65bdc1b94a35b719779e0c03868b1edb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/81c77be87edc4d6207d658ccccbf72287dba5429', 'width': 64}]",True,2017
0.623,1RR1WACNqmE89FmqtAUW07,https://api.spotify.com/v1/audio-analysis/5M2vSYhLSDww1n3x2zB1qN,0.144,0.116,https://api.spotify.com/v1/tracks/5M2vSYhLSDww1n3x2zB1qN,5M2vSYhLSDww1n3x2zB1qN,0.913,-26.927,0.0,Winds of Haryana,52.0,https://p.scdn.co/mp3-preview/5039cc194ab7dfbe7f9776157199f1fc65816360?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0641,58.048,https://api.spotify.com/v1/tracks/5M2vSYhLSDww1n3x2zB1qN,spotify:track:5M2vSYhLSDww1n3x2zB1qN,0.0444,"[{'height': 640, 'url': 'https://i.scdn.co/image/da1370eb6e44735f991fb1bf2aa6568d767b1656', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/e7dee5c8a1047837cf7f0fb3cc4a1a16667803d5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/d54535d99fbe0845307f3dd65378fdfb6a41a54a', 'width': 64}]",True,2017
0.948,17EJqOUzXWNQoDcgCLflCp,https://api.spotify.com/v1/audio-analysis/5cILsTw9kLRveV0cfjCx1a,0.335,0.304,https://api.spotify.com/v1/tracks/5cILsTw9kLRveV0cfjCx1a,5cILsTw9kLRveV0cfjCx1a,0.855,-11.081,0.0,Ballad for Bernt feat. Bernt Rosengren & Krzysztof Komeda Trio,30.0,https://p.scdn.co/mp3-preview/dd9205b800fae2aecf002710af00ac12155cd21c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0274,102.228,https://api.spotify.com/v1/tracks/5cILsTw9kLRveV0cfjCx1a,spotify:track:5cILsTw9kLRveV0cfjCx1a,0.0481,"[{'height': 640, 'url': 'https://i.scdn.co/image/0429ad6541b7b553ce3dae8f0e0719213af3dc4d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/06e204dda41a64935818e74c87f9f3f06c762d21', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9eae68bdc42ccd03dbe5290dacabe2ff375445ff', 'width': 64}]",True,2013
0.993,5ZrYMdZZSzp5T05muZ7BUb,https://api.spotify.com/v1/audio-analysis/56gp2gaiMdwoSSojS7D6K4,0.328,0.0421,https://api.spotify.com/v1/tracks/56gp2gaiMdwoSSojS7D6K4,56gp2gaiMdwoSSojS7D6K4,0.525,-22.933,1.0,Misty,46.0,https://p.scdn.co/mp3-preview/b09b36a41f7cb01927442f669f12200c9fb9f9ac?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0426,52.793,https://api.spotify.com/v1/tracks/56gp2gaiMdwoSSojS7D6K4,spotify:track:56gp2gaiMdwoSSojS7D6K4,0.179,"[{'height': 640, 'url': 'https://i.scdn.co/image/a1c7f25b15317b62329ad50d8bd671e06ad23683', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/810090dd89011033b07f13c2130b3a106aef460d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1b931ce1842e3959f0a590374f0fd9acf1ad01fb', 'width': 64}]",True,1996
0.991,7LQpg0w7maGxH5uzSMi1Jm,https://api.spotify.com/v1/audio-analysis/5P8ysr5kiAe0KFWoFDCdQH,0.33,0.00379,https://api.spotify.com/v1/tracks/5P8ysr5kiAe0KFWoFDCdQH,5P8ysr5kiAe0KFWoFDCdQH,0.882,-26.367,1.0,Yearning,55.0,https://p.scdn.co/mp3-preview/53e85c2e48abd6b3d52dd8af92369efaeea04925?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.073,62.078,https://api.spotify.com/v1/tracks/5P8ysr5kiAe0KFWoFDCdQH,spotify:track:5P8ysr5kiAe0KFWoFDCdQH,0.128,"[{'height': 640, 'url': 'https://i.scdn.co/image/2da4a9acd42dc0e3033c78ac006d059959a273d1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b4d649096a638ba5f5ce18242013c6e00efa924c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/fa81769e0bf2ddb759a7f14734c09574ca2791cc', 'width': 64}]",True,2018
0.97,78x6v5oqtDKb1pLVZFx2ZB,https://api.spotify.com/v1/audio-analysis/1Wyt63ALdQgkiNbQ03D4MI,0.125,0.0158,https://api.spotify.com/v1/tracks/1Wyt63ALdQgkiNbQ03D4MI,1Wyt63ALdQgkiNbQ03D4MI,0.92,-32.258,0.0,4 Pieces: No. 3. Arietta,9.0,https://p.scdn.co/mp3-preview/177bec2672ba1c3c2c0e43f9d6b4438302253115?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0484,87.967,https://api.spotify.com/v1/tracks/1Wyt63ALdQgkiNbQ03D4MI,spotify:track:1Wyt63ALdQgkiNbQ03D4MI,0.0336,"[{'height': 634, 'url': 'https://i.scdn.co/image/8df7f4e851c7935d221e21f321b344dd6b7a0652', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/a030d48053c53b51e2368ae195b6758d2ee7bc1d', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/cb0bfe5f430ab16f5fec6d6583deb1576832cc9f', 'width': 64}]",True,1998
0.756,2Q0q80NwVs8h2mRkHLVLrL,https://api.spotify.com/v1/audio-analysis/6IlICn5h1kVqQomC7QbjWm,0.155,0.056,https://api.spotify.com/v1/tracks/6IlICn5h1kVqQomC7QbjWm,6IlICn5h1kVqQomC7QbjWm,0.677,-25.577,1.0,Valkalam,4.0,https://p.scdn.co/mp3-preview/ef9f37575d2dbd3f143005d1e71415726e9c2e7e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0349,79.042,https://api.spotify.com/v1/tracks/6IlICn5h1kVqQomC7QbjWm,spotify:track:6IlICn5h1kVqQomC7QbjWm,0.0721,"[{'height': 640, 'url': 'https://i.scdn.co/image/f2b26bef613436c1a9440b02b897f8e6df21809e', 'width': 639}, {'height': 300, 'url': 'https://i.scdn.co/image/d57e1de3ac6a7fb432ed5b697f93cd0dc26acd0a', 'width': 299}, {'height': 64, 'url': 'https://i.scdn.co/image/22ccbd16d54009431f64efa57235d560a2ff8f48', 'width': 64}]",True,2008
0.914,0JfDhEmNvy5IBIq094zYyo,https://api.spotify.com/v1/audio-analysis/4FRNK7yMEqSbXoEVP4EbAD,0.175,0.0776,https://api.spotify.com/v1/tracks/4FRNK7yMEqSbXoEVP4EbAD,4FRNK7yMEqSbXoEVP4EbAD,0.91,-25.76,1.0,"The Oceanides, Op.73",15.0,https://p.scdn.co/mp3-preview/6dadf5cfad7077a92d2c954e0cd2b96b2ff45a40?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0469,123.61,https://api.spotify.com/v1/tracks/4FRNK7yMEqSbXoEVP4EbAD,spotify:track:4FRNK7yMEqSbXoEVP4EbAD,0.0387,"[{'height': 640, 'url': 'https://i.scdn.co/image/08e78dc17dc5f0ab25c113e3333dcf6c0ad47567', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/80ad4c820bd717f5198d099732bf24f946ec8df4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/b842c499ab1ed6ce85f82f3f6fc61481351537a6', 'width': 64}]",True,2013
0.873,1u1nRSj56eWQ4hhAlkJl0O,https://api.spotify.com/v1/audio-analysis/1AMBETgRqnvMokCPgKFGRz,0.161,0.224,https://api.spotify.com/v1/tracks/1AMBETgRqnvMokCPgKFGRz,1AMBETgRqnvMokCPgKFGRz,0.823,-19.315,1.0,Congada,15.0,https://p.scdn.co/mp3-preview/51862c1c01ce7ab7bde1c179aff9aa4ed2c11cb8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0629,71.421,https://api.spotify.com/v1/tracks/1AMBETgRqnvMokCPgKFGRz,spotify:track:1AMBETgRqnvMokCPgKFGRz,0.198,"[{'height': 635, 'url': 'https://i.scdn.co/image/e6f1bf13e6d6ebd7b2a9cd57b26d4de134015b90', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/e2e1d5b34db0ad47a61e69671b2eeab188d379d9', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/6df12ba1b6ea66819bc1fa1f7c57f5059fd7fa0c', 'width': 64}]",True,2011
0.99,3IkzLi3peccQrdZtwBuVxc,https://api.spotify.com/v1/audio-analysis/5kUuVKJf6MEeEQkykh88cV,0.236,0.121,https://api.spotify.com/v1/tracks/5kUuVKJf6MEeEQkykh88cV,5kUuVKJf6MEeEQkykh88cV,0.816,-22.514,1.0,"Malinconia, Op. 20",15.0,https://p.scdn.co/mp3-preview/15e96b58367fed7a4656122ebe39b432ee1a302a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0371,112.211,https://api.spotify.com/v1/tracks/5kUuVKJf6MEeEQkykh88cV,spotify:track:5kUuVKJf6MEeEQkykh88cV,0.0357,"[{'height': 635, 'url': 'https://i.scdn.co/image/9587ab79c899deb4aa0cfe896b0f60c424e19f68', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/dcb8fd0a37516cb8f05dae60566d570feb568209', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/35b949e35babe47327e85a56a01b5906f0b6917c', 'width': 64}]",True,2015
0.879,2fmxHq1uPr1W3qj3V3Dv1L,https://api.spotify.com/v1/audio-analysis/44g9gu1H7jnuwVMaUqzE1C,0.0646,0.0373,https://api.spotify.com/v1/tracks/44g9gu1H7jnuwVMaUqzE1C,44g9gu1H7jnuwVMaUqzE1C,0.882,-23.129,1.0,"Symphony No. 4 in A Minor, Op. 63: I. Tempo molto moderato, quasi adagio",15.0,https://p.scdn.co/mp3-preview/4eb4d35873e3ceb5f95c3296088794c9406a3e58?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0448,70.316,https://api.spotify.com/v1/tracks/44g9gu1H7jnuwVMaUqzE1C,spotify:track:44g9gu1H7jnuwVMaUqzE1C,0.0327,"[{'height': 640, 'url': 'https://i.scdn.co/image/cd2db14bfb4abf4145fe2f295a2d432db79b3a9b', 'width': 636}, {'height': 300, 'url': 'https://i.scdn.co/image/497b8e0465cb11d2a06b64355f0baf68602fca52', 'width': 298}, {'height': 64, 'url': 'https://i.scdn.co/image/316970514d76efdcae105a4a497a6b32adca0d83', 'width': 64}]",True,2011
0.921,3Gt7rOjcZQoHCfnKl5AkK7,https://api.spotify.com/v1/audio-analysis/1OJxI8lIWRqBvouJxW1nzN,0.272,0.0141,https://api.spotify.com/v1/tracks/1OJxI8lIWRqBvouJxW1nzN,1OJxI8lIWRqBvouJxW1nzN,0.919,-23.72,1.0,Subwoofer Lullaby,60.0,https://p.scdn.co/mp3-preview/872f1c73287e399cad17e225d8a8bf80581106af?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.039,73.966,https://api.spotify.com/v1/tracks/1OJxI8lIWRqBvouJxW1nzN,spotify:track:1OJxI8lIWRqBvouJxW1nzN,0.0384,"[{'height': 640, 'url': 'https://i.scdn.co/image/81aa003fb60a031abe1f72253cf663cff201ad48', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d34050801c17f327dc66689932e404c5a505c178', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ac00cf8b5cede59664f42cc8767c711e0c6502d4', 'width': 64}]",True,2011
0.925,7zNJOa4IyLiAh8k6RjCAFJ,https://api.spotify.com/v1/audio-analysis/6qpUqLd0waCQDiNwcWMNV2,0.135,0.256,https://api.spotify.com/v1/tracks/6qpUqLd0waCQDiNwcWMNV2,6qpUqLd0waCQDiNwcWMNV2,0.937,-15.217,0.0,Mandala,51.0,https://p.scdn.co/mp3-preview/da8b0de3fbb149e26d6079fd6f1d6ff1311302a7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0344,75.236,https://api.spotify.com/v1/tracks/6qpUqLd0waCQDiNwcWMNV2,spotify:track:6qpUqLd0waCQDiNwcWMNV2,0.0302,"[{'height': 640, 'url': 'https://i.scdn.co/image/d572e476fa4fb7c278912a7cf84d80c356108bd0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/2867a91f222da4b0e6400b15e84220a322808549', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0ab2f92d296c02a79f2a4c41f52bc57498049849', 'width': 64}]",True,2016
0.904,5zRf7wDoQG2sXrX121AzSj,https://api.spotify.com/v1/audio-analysis/6YKSWANjLaLYGrRHvoDF5C,0.194,0.318,https://api.spotify.com/v1/tracks/6YKSWANjLaLYGrRHvoDF5C,6YKSWANjLaLYGrRHvoDF5C,0.861,-11.948,0.0,Saudade Do Brasil,22.0,https://p.scdn.co/mp3-preview/88ca14ac816130741dbe7b81f7ebe810ce3a288c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0368,108.65,https://api.spotify.com/v1/tracks/6YKSWANjLaLYGrRHvoDF5C,spotify:track:6YKSWANjLaLYGrRHvoDF5C,0.0672,"[{'height': 640, 'url': 'https://i.scdn.co/image/7f9beeaff4bb3293ee8bab13fd22a613e6779d73', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/1711b04aab1e6f45b9ded80b67aa4faf634d3a88', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1db04d604979307d3a3bb7c9b813ba6da30ff676', 'width': 64}]",True,1976
0.993,0nOW2j5MbNqFo4CEh3Skxn,https://api.spotify.com/v1/audio-analysis/0JFRvjl9jJajC4jsM6Cr1m,0.297,0.0329,https://api.spotify.com/v1/tracks/0JFRvjl9jJajC4jsM6Cr1m,0JFRvjl9jJajC4jsM6Cr1m,0.915,-23.367,1.0,"Noturno, Op. 10",16.0,https://p.scdn.co/mp3-preview/2b24e8d9867d9fb33f32b37eab2c9f0924fce71f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0465,76.659,https://api.spotify.com/v1/tracks/0JFRvjl9jJajC4jsM6Cr1m,spotify:track:0JFRvjl9jJajC4jsM6Cr1m,0.0391,"[{'height': 637, 'url': 'https://i.scdn.co/image/042811fb8ca5e143e2aa91a75c3d161ee5f7c578', 'width': 640}, {'height': 299, 'url': 'https://i.scdn.co/image/3fa3a434919acf3518ad5af0f3e6e14c5ad316f0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ebedb345f31bf2386f48216a92af66a9cd32304f', 'width': 64}]",True,2013
0.978,2P25HjtCsvifpGn2RuydFV,https://api.spotify.com/v1/audio-analysis/3xznA8YNWR0pMYdSnuhSpq,0.38,0.0824,https://api.spotify.com/v1/tracks/3xznA8YNWR0pMYdSnuhSpq,3xznA8YNWR0pMYdSnuhSpq,0.951,-18.583,0.0,Cold Winter,47.0,https://p.scdn.co/mp3-preview/b699c79b9b1dc96c6a2d9eaeaf1dd662f93f46aa?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0572,62.098,https://api.spotify.com/v1/tracks/3xznA8YNWR0pMYdSnuhSpq,spotify:track:3xznA8YNWR0pMYdSnuhSpq,0.0832,"[{'height': 640, 'url': 'https://i.scdn.co/image/a0e8d2cd75c306b68f7ee6c9d3c7a4e20baed81a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/23137fb5f312209213ad7a4d8d37b792456b96e9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a6d473a355dd5012a7e0da813e362c270812d54b', 'width': 64}]",True,2016
0.995,5HEkdzfab3nOlV8WLHzNrk,https://api.spotify.com/v1/audio-analysis/7bLZo27yK3Z0ezI472Phe5,0.243,0.0749,https://api.spotify.com/v1/tracks/7bLZo27yK3Z0ezI472Phe5,7bLZo27yK3Z0ezI472Phe5,0.903,-28.126,0.0,Il neige,15.0,https://p.scdn.co/mp3-preview/eb314a743a5bb3082b2f2e3d215da4f8110ed21c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0503,70.82,https://api.spotify.com/v1/tracks/7bLZo27yK3Z0ezI472Phe5,spotify:track:7bLZo27yK3Z0ezI472Phe5,0.188,"[{'height': 635, 'url': 'https://i.scdn.co/image/85b18bd0efbdf034117e432b5ea027b4093793b3', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/0a5adfb1ebfb14e0bf8524d0b90daaa81ef6a888', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/79b0f5e79e2c17b14502295a60206ffe7d89a480', 'width': 64}]",True,2013
0.978,0F4QtzeSMQlDquo7Gmp2B3,https://api.spotify.com/v1/audio-analysis/1CYtN9f8AgIbQpCbzCnMRq,0.167,0.183,https://api.spotify.com/v1/tracks/1CYtN9f8AgIbQpCbzCnMRq,1CYtN9f8AgIbQpCbzCnMRq,0.838,-20.844,0.0,Enchanted Dreams,62.0,https://p.scdn.co/mp3-preview/413e7a9996eb6e502b47edcb30df63f7ada42e49?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0472,57.257,https://api.spotify.com/v1/tracks/1CYtN9f8AgIbQpCbzCnMRq,spotify:track:1CYtN9f8AgIbQpCbzCnMRq,0.0328,"[{'height': 640, 'url': 'https://i.scdn.co/image/96fbef1ae1e48a1b746143cf2410776e885012d3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f88de861e69872b7fcf7425818186a6dcf813480', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/48fa01d7eb854a45d5e8f8eb1278eddfefcd838f', 'width': 64}]",True,2017
0.81,6wB35uA3VarjSqnEMRFrcB,https://api.spotify.com/v1/audio-analysis/4gEK2xcHjnO0Wa8qSyxT32,0.171,0.338,https://api.spotify.com/v1/tracks/4gEK2xcHjnO0Wa8qSyxT32,4gEK2xcHjnO0Wa8qSyxT32,0.938,-19.937,1.0,Convergencias,9.0,https://p.scdn.co/mp3-preview/b66a5f53386fc6032d9393ef019e654c30a2593e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0621,81.249,https://api.spotify.com/v1/tracks/4gEK2xcHjnO0Wa8qSyxT32,spotify:track:4gEK2xcHjnO0Wa8qSyxT32,0.0574,"[{'height': 640, 'url': 'https://i.scdn.co/image/dfba7e5c0198cce07a591c4e878e5b365693e5e7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/79496f533566fec199a7f026cca8f9e9a9cd5a32', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/e20d005a7f1ee2d85ac196634e9e9b3b981895dc', 'width': 64}]",True,1989
